Id,cluster,top_categories
7728816196,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720821170,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704271031,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724189963,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719894568,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723327473,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726258242,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718196881,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723324063,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725215398,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723624846,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7736228127,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734568061,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718618149,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718225444,8,"['01.20.05.03.04.01', '01.02.10.44.01', '01.02.10.44.15', '01.02.10.44.04', '01.20.06.04.01']"
7723322637,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715667162,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7707098113,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704118121,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716763285,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7708048203,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720571988,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7712074380,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723595842,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704697398,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704243852,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721046036,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731600775,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728630522,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729198714,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710461175,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7737128527,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724189441,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725800906,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727623890,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733589220,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7737065997,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7705804250,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7714708754,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725651860,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726182794,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715068419,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721221802,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5030033940,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728073222,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7708001276,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704263200,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734252526,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731175827,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701015505,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715089480,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7126012046,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723322860,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7714885030,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703068710,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725614089,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723002242,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5074018971,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710703106,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723029678,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7730568046,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7706665962,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723322877,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715362805,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720762541,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731112591,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7703465612,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733150722,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710966553,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727670699,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7722709293,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716586815,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719592736,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718230557,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715049230,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716221444,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733150345,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731266658,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7717073686,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726321448,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715667194,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718229135,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703035553,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721595678,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7732119543,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715667204,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7717610242,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715636100,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727597784,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727119770,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715667211,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724245897,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715363083,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7717134882,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733589132,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734033370,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710687052,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7722000860,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7705513011,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7736563615,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
9710068955,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721041687,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731575504,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7713018483,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733080063,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731575470,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724628770,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743085293,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7708186450,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733618256,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734118908,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701117909,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7737536389,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715666970,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709897658,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7732111375,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715833500,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703014835,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5074021389,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704242545,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7706668032,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721595727,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716224149,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703643047,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734715220,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7705953848,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729119166,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703127934,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710027112,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725614138,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729583459,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716565766,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709047883,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718618188,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718194161,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7714708553,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724628755,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727211896,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720270652,70,"['01.02.10.44.04', '01.01.10.01.01', '01.02.10.43.05.06', '03.32.04', '02.17.04.04.99']"
7707833761,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731575430,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703106719,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723788918,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7707289870,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704304569,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723598963,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743023138,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703026686,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7713605033,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724916062,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7722275141,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7732517400,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7717037159,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7717599870,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731599632,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716101796,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733589245,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743623760,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743656476,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726573780,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7730038730,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719616634,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7707447928,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5074018940,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716565854,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726311810,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709065811,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715029346,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710595789,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701867771,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703025812,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7708645538,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7730017296,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7736600419,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721595685,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702661082,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704173034,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718659201,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723335516,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718305072,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715667187,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7714038683,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715111880,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7713140839,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727623917,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729583402,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7706089941,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5040034823,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734556281,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
